"","Rendimento Escolar","Inteligencia","Motivacao","Ansiedade","Idade","Sexo","Trabalha Atualmente","Design Instrucional","Atitude Positiva EAD","Resolucao de Problemas","Rendimento EscolarZ","InteligenciaZ","MotivacaoZ","AnsiedadeZ","Numero de Recursos","Indice AcademicoZ","IdadeZ","Atitude Positiva EADZ","Resolucao de ProblemasZ","Numero de Recursos.1","Indice Academico"
"220",68,115.5,24.8,8.8,20,"Masculino","Ativ.Remunerada","Padrao",30.4,55.5,1.01710035937337,1.07116543035637,1.22502963847602,-0.596560028492432,12,-1.26842466457206,-1.01342876096529,1.73273168046379,1.84619987221024,12,56.7
"221",68.7,88.9,24.6,5.4,21,"Masculino","Estudante","Padrao",30,47.9,1.11890978069819,-0.81747676282823,1.1743422525657,-2.28775299420194,12,1.97047230205892,-0.4989979178357,1.59954281222201,-0.826394228513155,12,90.6
"222",66.3,80.7,22.7,7.7,23,"Masculino","Ativ.Remunerada","Padrao",28.8,49.1,0.769848907584517,-1.3996897697498,0.692812086417617,-1.14371069386904,13,1.47365034847541,0.529863768423477,1.19997620749667,-0.404405686293671,13,85.4
"223",48.2,92,19,10.6,23,"Masculino","Ativ.Remunerada","Padrao",19.5,44.9,-1.86265184381441,-0.597371845577393,-0.244904552923385,0.298777423942014,6,0.0405100977537332,0.529863768423477,-1.89666497912471,-1.88136558406186,6,70.4
"224",59.4,103.2,19.9,11.3,22,"Feminino","Ativ.Remunerada","Padrao",24.3,47,-0.233701102617284,0.197845919974019,-0.016811316326925,0.646964210999854,6,0.279366806207345,0.0154329252938882,-0.298398560223354,-1.14288563517777,6,72.9
"225",64.2,83.3,20.9,8.9,26,"Masculino","Estagio","Personalizado",24.8,47.5,0.464420643610057,-1.21508564560394,0.236625613224697,-0.546819058912741,10,0.709308881423847,2.07315629781224,-0.131912474921129,-0.967057075919649,10,77.4
"226",70,77.8,15.8,8.9,22,"Masculino","Ativ.Remunerada","Personalizado",28.1,52,1.30798442030143,-1.60559436975865,-1.05590272748858,-0.546819058912741,15,1.95136376538263,0.0154329252938882,0.966895688073555,0.615399957403413,15,90.4
"227",63.6,103.3,22,8.6,21,"Masculino","Estagio","Personalizado",25.7,49.1,0.377155425331639,0.204946078595013,0.515406235731482,-0.696041967651816,6,0.2698125378692,-0.4989979178357,0.167762478622875,-0.404405686293671,6,72.8
"228",62.8,92.6,28.7,9.3,23,"Masculino","Ativ.Remunerada","Padrao",28.6,48.3,0.260801800960415,-0.554770893851425,2.21343366372735,-0.347855180593975,11,-0.121912463994723,0.529863768423477,1.13338177337578,-0.685731381106661,11,68.7
"229",58.8,104,19,12.4,24,"Masculino","Ativ.Remunerada","Personalizado",21.5,46.5,-0.320966320895702,0.254647188941977,-0.244904552923385,1.19411487637646,5,1.27301071337437,1.04429461155307,-1.23072063791581,-1.31871419443589,5,83.3
"230",65.9,113,21.9,11.5,23,"Masculino","Ativ.Remunerada","Personalizado",25.9,47.5,0.711672095398907,0.893661464831505,0.490062542776319,0.746446150159237,4,-0.437203319153491,0.529863768423477,0.234356912743765,-0.967057075919649,4,65.4
"231",56.2,89.4,11.8,8.9,20,"Masculino","Ativ.Remunerada","Padrao",25.2,48.3,-0.699115600102177,-0.781975969723257,-2.06965044569506,-0.546819058912741,10,0.890839979848592,-1.01342876096529,0.00127639332065018,-0.685731381106661,10,79.3
"232",76.5,95.1,24.6,4,26,"Feminino","Ativ.Remunerada","Personalizado",27.4,49.1,2.25335761831762,-0.377266928326557,1.1743422525657,-2.98412656831762,11,-0.484974660844213,2.07315629781224,0.733815168650439,-0.404405686293671,11,64.9
"233",53.9,73.5,19.4,10.1,20,"Feminino","Ativ.Remunerada","Padrao",24.3,46.4,-1.03363227016945,-1.91090119046142,-0.143529781102736,0.0500725760435563,9,-0.293889294081324,-1.01342876096529,-0.298398560223354,-1.35387990628751,9,66.9
"234",64.2,120,19.2,11.8,24,"Masculino","Ativ.Remunerada","Personalizado",27.4,53,0.464420643610057,1.39067256830114,-0.19421716701306,0.895669058898312,15,0.193378391164044,1.04429461155307,0.733815168650439,0.967057075919649,15,72
"235",56.2,100.6,23,12.8,21,"Masculino","Ativ.Remunerada","Padrao",23.8,49.3,-0.699115600102177,0.0132417958281549,0.768843165283104,1.39307875469523,12,-1.24931612789577,-0.4989979178357,-0.464884645525579,-0.334074262590425,12,56.9
"236",67.4,71.1,33.6,10,26,"Feminino","Ativ.Remunerada","Personalizado",31.4,47.5,0.92983514109495,-2.0813049973653,3.4552746185303,0.000331606463865015,8,0.728417418100135,2.07315629781224,2.06570385106824,-0.967057075919649,8,77.6
"237",58.2,95.1,20.5,12.1,21,"Masculino","Ativ.Remunerada","Padrao",21.4,50.9,-0.408231539174119,-0.377266928326557,0.135250841404049,1.04489196763739,10,-0.102803927318434,-0.4989979178357,-1.26401785497626,0.228577127035553,10,68.9
"238",73.9,112,30.2,7.2,24,"Feminino","Ativ.Remunerada","Personalizado",31.4,51.6,1.87520833911114,0.822659878621557,2.59358905805478,-1.3924155417675,10,0.107389976120744,1.04429461155307,2.06570385106824,0.474737109996919,10,71.1
"239",71.5,109.4,16.6,8.7,20,"Feminino","Ativ.Remunerada","Personalizado",23.3,53.2,1.52614746599747,0.638055754475694,-0.853153183847277,-0.646300998072124,8,0.63287473471869,-1.01342876096529,-0.631370730827804,1.0373884996229,8,76.6
"240",74,93.2,17.3,6.6,23,"Masculino","Estagio","Padrao",27.9,52.2,1.88975254215754,-0.512169942125456,-0.675747333161142,-1.69086135924565,9,-0.236563684052457,0.529863768423477,0.900301253952664,0.685731381106661,9,67.5
"241",50.6,95.3,20,11.5,19,"Feminino","Ativ.Remunerada","Padrao",22.9,45.8,-1.51359097070074,-0.363066611084567,0.00853237662823757,0.746446150159237,3,-1.04867649279474,-1.52785960409488,-0.764559599069584,-1.56487417739725,3,59
"242",49.8,83.3,10.5,10.3,19,"Masculino","Ativ.Remunerada","Personalizado",17.9,46.4,-1.62994459507197,-1.21508564560394,-2.39911845411217,0.14955451520294,12,-1.23976185955763,-1.52785960409488,-2.42942045209183,-1.35387990628751,12,57
"243",73.9,102.5,24.2,10.8,22,"Feminino","Ativ.Remunerada","Personalizado",25.9,49.6,1.87520833911114,0.148144809627056,1.07296748074505,0.398259363101397,5,2.51506559733315,0.0154329252938882,0.234356912743765,-0.228577127035553,5,96.3
"244",61.3,98.2,18.1,10,21,"Masculino","Ativ.Remunerada","Personalizado",24,50.7,0.0426387552643709,-0.157162011075719,-0.472997789519844,0.000331606463865015,10,1.69339852025273,-0.4989979178357,-0.398290211404689,0.158245703332307,10,87.7
"245",58.8,91.3,21.7,12,22,"Masculino","Ativ.Remunerada","Personalizado",22.9,50.5,-0.320966320895702,-0.647072955924357,0.439375156865995,0.995150998057694,11,0.56599485635168,0.0154329252938882,-0.764559599069584,0.087914279629059,11,75.9
"246",67.3,119.4,23.6,10.7,22,"Feminino","Ativ.Remunerada","Personalizado",23.8,52.6,0.915290938048546,1.34807161657517,0.920905323014077,0.348518393521705,9,0.317583879559923,0.0154329252938882,-0.464884645525579,0.826394228513155,9,73.3
"247",55.4,91.3,23.3,12.4,20,"Feminino","Estagio","Personalizado",25.7,51.3,-0.815469224473401,-0.647072955924357,0.844874244148591,1.19411487637646,16,-0.609180149240092,-1.01342876096529,0.167762478622875,0.369239974442047,16,63.6
"248",64.3,109,27,9.2,19,"Feminino","Estagio","Personalizado",29.2,47.6,0.478964846656459,0.609655119991715,1.78259088348959,-0.397596150173667,10,-1.69836673978856,-1.52785960409488,1.33316507573845,-0.931891364068025,10,52.2
"249",58.2,103.4,25.7,8.5,22,"Masculino","Estagio","Padrao",25,50.3,-0.408231539174119,0.212046237216009,1.45312287507248,-0.745782937231507,10,0.00229302440115476,0.0154329252938882,-0.0653180408002395,0.0175828559258108,10,70
"250",56.1,120.3,17.3,13.1,22,"Masculino","Ativ.Remunerada","Padrao",21.2,49,-0.713659803148581,1.41197304416412,-0.675747333161142,1.5423016634343,5,0.212486927840334,0.0154329252938882,-1.33061228909715,-0.439571398145295,5,72.2
"251",63.3,86.1,20.8,9.1,26,"Masculino","Ativ.Remunerada","Padrao",23.3,49.1,0.333522816192429,-1.01628120421608,0.211281920269535,-0.447337119753358,10,-0.64739722259267,2.07315629781224,-0.631370730827804,-0.404405686293671,10,63.2
"252",60.8,113.8,17.1,11.5,23,"Feminino","Ativ.Remunerada","Personalizado",23.4,53.1,-0.0300822599676437,0.950462733799462,-0.726434719071466,0.746446150159237,10,0.126498512797033,0.529863768423477,-0.59807351376736,1.00222278777127,10,71.3
"253",67.9,91.1,19.7,10.1,21,"Feminino","Estagio","Personalizado",24.5,50.3,1.00255615632697,-0.661273273166347,-0.0674987022372492,0.0500725760435563,14,0.890839979848592,-0.4989979178357,-0.231804126102464,0.0175828559258108,14,79.3
"254",69,106.4,19.2,9.4,20,"Masculino","Ativ.Remunerada","Personalizado",26.9,53.3,1.1625423898374,0.425050995845851,-0.19421716701306,-0.298114211014284,16,0.202932659502188,-1.01342876096529,0.567329083348214,1.07255421147452,16,72.1
"255",67.8,109.2,22.7,9.6,18,"Masculino","Estagio","Personalizado",26,52.8,0.988011953280561,0.623855437233704,0.692812086417617,-0.198632271854901,10,0.0309558294155879,-2.04229044722447,0.26765412980421,0.896725652216401,10,70.3
"256",58,99.7,20.2,12.1,23,"Feminino","Ativ.Remunerada","Personalizado",19.3,46.9,-0.437319945266925,-0.0506596317607973,0.0592197625385618,1.04489196763739,8,-0.446757587491636,0.529863768423477,-1.9632594132456,-1.17805134702939,8,65.3
"257",59.6,102.3,24.4,9.4,20,"Feminino","Ativ.Remunerada","Padrao",24,48.8,-0.204612696524478,0.133944492385066,1.12365486665537,-0.298114211014284,11,-2.13786308334321,-1.01342876096529,-0.398290211404689,-0.509902821848543,11,47.6
"258",61.2,107.2,20.2,10.8,24,"Feminino","Ativ.Remunerada","Personalizado",25.9,53.4,0.0280945522179688,0.481852264813809,0.0592197625385618,0.398259363101397,13,-0.867145394369993,1.04429461155307,0.234356912743765,1.10771992332614,13,60.9
"259",49.2,85.1,22,11.5,25,"Masculino","Ativ.Remunerada","Personalizado",26.4,49.3,-1.71720981335038,-1.08728279042603,0.515406235731482,0.746446150159237,7,-0.551854539211225,1.55872545468265,0.40084299804599,-0.334074262590425,7,64.2
"260",67.5,133.6,17.8,8.4,24,"Feminino","Estagio","Personalizado",25.2,49.4,0.944379344141353,2.35629414075642,-0.549028868385331,-0.795523906811198,8,0.900394248186737,1.04429461155307,0.00127639332065018,-0.298908550738801,8,79.4
"261",62.9,89,22.1,8.8,17,"Masculino","Ativ.Remunerada","Personalizado",31.2,51.5,0.275346004006818,-0.810376604207236,0.540749928686644,-0.596560028492432,13,0.82396010148158,-2.55672129035406,1.99910941694735,0.439571398145295,13,78.6
"262",57,87,22.2,12.7,24,"Masculino","Ativ.Remunerada","Personalizado",24,48.2,-0.582761975730954,-0.952379776627131,0.566093621641806,1.34333778511553,12,-0.274780757405036,1.04429461155307,-0.398290211404689,-0.720897092958283,12,67.1
"263",56,108.7,14.7,12.7,20,"Feminino","Ativ.Remunerada","Personalizado",22.1,50.2,-0.728204006194984,0.58835464412873,-1.33468334999536,1.34333778511553,12,0.546886319675391,-1.01342876096529,-1.03093733555314,-0.0175828559258108,12,75.7
"264",67,98.6,27.1,6.7,23,"Masculino","Ativ.Remunerada","Padrao",27.3,52,0.871658328909338,-0.12876137659174,1.80793457644475,-1.64112038966595,16,-0.676060027607104,0.529863768423477,0.700517951589995,0.615399957403413,16,62.9
"265",57.4,99.3,18.2,8.2,19,"Masculino","Estagio","Padrao",24.8,49.5,-0.524585163545343,-0.0790602662447767,-0.447654096564682,-0.895005845970582,9,0.174269854487755,-1.52785960409488,-0.131912474921129,-0.263742838887177,9,71.8
"266",53.4,91.8,21.6,12,19,"Masculino","Estagio","Padrao",22.1,52.2,-1.10635328540146,-0.611572162819383,0.414031463910833,0.995150998057694,13,-0.207900879038024,-1.52785960409488,-1.03093733555314,0.685731381106661,13,67.8
"267",68.6,106.2,23.1,9.8,20,"Masculino","Estagio","Padrao",27.1,54,1.10436557765178,0.410850678603862,0.794186858238267,-0.0991503326955176,14,0.107389976120744,-1.01342876096529,0.633923517469105,1.31871419443589,14,71.1
"268",61.5,106.7,22,9.2,20,"Masculino","Ativ.Remunerada","Personalizado",28.1,53.3,0.0717271613571772,0.446351471708835,0.515406235731482,-0.397596150173667,7,0.604211929704257,-1.01342876096529,0.966895688073555,1.07255421147452,7,76.3
"269",39.9,81.4,13.6,13.5,23,"Masculino","Estagio","Padrao",18.4,40.6,-3.06982069666585,-1.34998865940284,-1.61346397250214,1.74126554175307,6,-1.52638990970196,0.529863768423477,-2.26293436678961,-3.39349119368168,6,54
"270",66.9,106.6,25.4,11.5,22,"Feminino","Ativ.Remunerada","Padrao",22.7,51.4,0.857114125862936,0.43925131308784,1.377091796207,0.746446150159237,5,0.317583879559923,0.0154329252938882,-0.831154033190474,0.404405686293671,5,73.3
"271",61.2,109.9,18.3,4.5,26,"Masculino","Ativ.Remunerada","Padrao",24.1,48.9,0.0280945522179688,0.673556547580668,-0.42231040360952,-2.73542172041917,4,0.73797168643828,2.07315629781224,-0.364992994344244,-0.474737109996919,4,77.7
"272",84.7,94.1,16.4,4.1,26,"Masculino","Estagio","Personalizado",28.5,57.2,3.44598226812266,-0.448268514536504,-0.903840569757602,-2.93438559873793,14,0.556440588013535,2.07315629781224,1.10008455631533,2.44401697368784,14,75.8
"273",73.1,106.2,27.3,7.2,19,"Masculino","Ativ.Remunerada","Personalizado",29.7,56.1,1.75885471473992,0.410850678603862,1.85862196235508,-1.3924155417675,14,-0.227009415714313,-1.52785960409488,1.49965116104067,2.05719414331998,14,67.6
"274",63.4,102.2,19.3,13.3,21,"Feminino","Ativ.Remunerada","Padrao",24.5,51.7,0.348067019238833,0.126844333764072,-0.168873474057898,1.64178360259368,15,1.14880522497849,-0.4989979178357,-0.231804126102464,0.509902821848543,15,82
"275",68.7,88.2,23.9,9.7,23,"Masculino","Ativ.Remunerada","Personalizado",28.5,49.8,1.11890978069819,-0.867177873175194,0.996936401879563,-0.14889130227521,9,2.37175157226099,0.529863768423477,1.10008455631533,-0.158245703332307,9,94.8
"276",72.4,105.5,20.9,9.4,22,"Feminino","Ativ.Remunerada","Personalizado",25.2,46.9,1.6570452934151,0.361149568256898,0.236625613224697,-0.298114211014284,5,1.55963876351871,0.0154329252938882,0.00127639332065018,-1.17805134702939,5,86.3
"277",69.4,117.8,19.5,9.2,22,"Masculino","Estagio","Padrao",23.4,50.9,1.22071920202301,1.23446907863925,-0.118186088147573,-0.397596150173667,10,1.67428998357644,0.0154329252938882,-0.59807351376736,0.228577127035553,10,87.5
"278",57,99.4,25,11.7,24,"Masculino","Ativ.Remunerada","Padrao",24.5,50.4,-0.582761975730954,-0.0719601076237813,1.27571702438635,0.84592808931862,12,-0.160129537347302,1.04429461155307,-0.231804126102464,0.0527485677774349,12,68.3
"279",61.1,125.6,17.3,13.9,23,"Masculino","Ativ.Remunerada","Personalizado",23.8,54.3,0.0135503491715657,1.78828145107684,-0.675747333161142,1.94022942007183,11,0.909948516524881,0.529863768423477,-0.464884645525579,1.42421132999076,11,79.5
"280",65,121.5,14.6,11,18,"Masculino","Ativ.Remunerada","Personalizado",23.3,54.7,0.58077426798128,1.49717494761606,-1.36002704295052,0.49774130226078,16,2.07556925377851,-2.04229044722447,-0.631370730827804,1.56487417739725,16,91.7
"281",61.9,106.8,25.5,10.9,23,"Masculino","Estagio","Padrao",27.3,49.1,0.129903973542789,0.45345163032983,1.40243548916216,0.448000332681088,5,0.46089790463209,0.529863768423477,0.700517951589995,-0.404405686293671,5,74.8
"282",60.1,88.2,16.1,9.9,21,"Masculino","Ativ.Remunerada","Personalizado",25.2,50.5,-0.131891681292464,-0.867177873175194,-0.979871648623088,-0.0494093631158263,15,1.55963876351871,-0.4989979178357,0.00127639332065018,0.087914279629059,15,86.3
"283",61.8,85,20.8,10.5,19,"Masculino","Ativ.Remunerada","Padrao",25.5,50.2,0.115359770496386,-1.09438294904703,0.211281920269535,0.249036454362322,14,-0.742939905974115,-1.52785960409488,0.101168044501985,-0.0175828559258108,14,62.2
"284",63.3,94.2,17.9,9.1,20,"Masculino","Ativ.Remunerada","Padrao",24,50,0.333522816192429,-0.441168355915509,-0.523685175430169,-0.447337119753358,12,0.594657661366113,-1.01342876096529,-0.398290211404689,-0.087914279629059,12,76.2
"285",66.8,86.7,21.8,8.5,23,"Feminino","Ativ.Remunerada","Personalizado",27.9,52.8,0.842569922816532,-0.973680252490115,0.464718849821158,-0.745782937231507,11,0.661537539733125,0.529863768423477,0.900301253952664,0.896725652216401,11,76.9
"286",72.9,113.6,26.8,10.5,26,"Masculino","Estagio","Padrao",28.8,54.6,1.72976630864711,0.936262416557473,1.73190349757927,0.249036454362322,13,0.957719858215603,2.07315629781224,1.19997620749667,1.52970846554563,13,80
"287",57.5,107.6,21.1,11.6,20,"Feminino","Ativ.Remunerada","Personalizado",25.7,53.2,-0.51004096049894,0.510252899297787,0.287312999135022,0.796187119738928,14,0.0691729027681664,-1.01342876096529,0.167762478622875,1.0373884996229,14,70.7
"288",55.2,100.7,16.2,9.9,24,"Masculino","Ativ.Remunerada","Padrao",23.1,47.1,-0.844557630566207,0.0203419544491502,-0.954527955667927,-0.0494093631158263,9,-0.83848258935556,1.04429461155307,-0.697965164948694,-1.10771992332614,9,61.2
"289",63.1,74.7,22.8,9.1,22,"Masculino","Estagio","Personalizado",25.9,47.6,0.304434410099624,-1.82569928700949,0.71815577937278,-0.447337119753358,8,2.12334059546923,0.0154329252938882,0.234356912743765,-0.931891364068025,8,92.2
"290",63.7,90.1,22.4,8.3,21,"Masculino","Ativ.Remunerada","Personalizado",27.9,54.1,0.391699628378042,-0.732274859376294,0.61678100755213,-0.84526487639089,17,-1.65059539809784,-0.4989979178357,0.900301253952664,1.35387990628751,17,52.7
"291",75.6,137.7,28.9,9.9,23,"Feminino","Ativ.Remunerada","Padrao",33.1,54.3,2.12245979089999,2.64740064421721,2.26412104963767,-0.0494093631158263,10,-0.685614295945248,0.529863768423477,2.6317565410958,1.42421132999076,10,62.8
"292",64.2,122.4,23,9.5,22,"Masculino","Ativ.Remunerada","Personalizado",25,47.7,0.464420643610057,1.56107637520501,0.768843165283104,-0.248373241434592,6,-0.45631185582978,0.0154329252938882,-0.0653180408002395,-0.896725652216401,6,65.2
"293",59.6,92.8,25.7,12.3,20,"Feminino","Estagio","Personalizado",27.4,50.5,-0.204612696524478,-0.540570576609436,1.45312287507248,1.14437390679677,9,-0.790711247664837,-1.01342876096529,0.733815168650439,0.087914279629059,9,61.7
"294",57.5,102.4,20.3,13.4,22,"Feminino","Ativ.Remunerada","Padrao",25,48.9,-0.51004096049894,0.141044651006061,0.0845634554937244,1.69152457217338,6,-0.484974660844213,0.0154329252938882,-0.0653180408002395,-0.474737109996919,6,64.9
"295",64.4,126.2,25,9.7,18,"Masculino","Ativ.Remunerada","Personalizado",28.6,52.9,0.493509049702863,1.83088240280281,1.27571702438635,-0.14889130227521,8,0.0405100977537332,-2.04229044722447,1.13338177337578,0.931891364068025,8,70.4
"296",64.7,94.4,18.9,6.7,20,"Feminino","Ativ.Remunerada","Personalizado",25.5,47.8,0.537141658842071,-0.426968038673519,-0.270248245878547,-1.64112038966595,7,1.82715827698675,-1.01342876096529,0.101168044501985,-0.861559940364779,7,89.1
"297",48.2,103,16.6,12.3,22,"Feminino","Ativ.Remunerada","Personalizado",21.4,47.5,-1.86265184381441,0.183645602732029,-0.853153183847277,1.14437390679677,8,-1.53594417804011,0.0154329252938882,-1.26401785497626,-0.967057075919649,8,53.9
"298",66.2,103.3,18,6.6,22,"Masculino","Estagio","Personalizado",26.9,51.3,0.755304704538115,0.204946078595013,-0.498341482475007,-1.69086135924565,6,1.80804974031046,0.0154329252938882,0.567329083348214,0.369239974442047,6,88.9
"299",59.2,126,18.4,10.3,22,"Masculino","Ativ.Remunerada","Padrao",26,51.2,-0.26278950871009,1.81668208556082,-0.396966710654358,0.14955451520294,8,-0.762048442650404,0.0154329252938882,0.26765412980421,0.334074262590425,8,62
"300",60.1,119.9,13.4,9.7,27,"Masculino","Ativ.Remunerada","Padrao",22.9,52.5,-0.131891681292464,1.38357240968014,-1.66415135841247,-0.14889130227521,12,0.508669246322812,2.58758714094183,-0.764559599069584,0.791228516661531,12,75.3
"301",76.3,110.3,19.2,6.9,23,"Masculino","Estagio","Personalizado",28.1,52.2,2.22426921222481,0.701957182064646,-0.19421716701306,-1.54163845050657,11,0.136052781135178,0.529863768423477,0.966895688073555,0.685731381106661,11,71.4
"302",55.3,91.5,23.6,8.5,20,"Feminino","Estagio","Personalizado",24.5,49.5,-0.830013427519805,-0.632872638682367,0.920905323014077,-0.745782937231507,8,-0.465866124167926,-1.01342876096529,-0.231804126102464,-0.263742838887177,8,65.1
"303",57.7,82.5,18.8,7.7,21,"Feminino","Estagio","Padrao",25.3,50.2,-0.480952554406134,-1.27188691457189,-0.295591938833709,-1.14371069386904,9,0.432235099617657,-0.4989979178357,0.0345736103810956,-0.0175828559258108,9,74.5
"304",62.1,102.1,23.2,13.1,22,"Masculino","Ativ.Remunerada","Padrao",28.5,51.6,0.158992379635595,0.119744175143076,0.819530551193428,1.5423016634343,17,-1.95633198491846,0.0154329252938882,1.10008455631533,0.474737109996919,17,49.5
"305",58.7,105.3,23.5,11.1,22,"Feminino","Ativ.Remunerada","Padrao",23.1,51.5,-0.335510523942104,0.346949251014908,0.895561630058915,0.547482271840471,11,-1.32575027460093,0.0154329252938882,-0.697965164948694,0.439571398145295,11,56.1
"306",62,102.2,23.6,10.2,22,"Feminino","Estagio","Personalizado",25.2,51,0.144448176589192,0.126844333764072,0.920905323014077,0.0998135456232476,11,-0.637842954254526,0.0154329252938882,0.00127639332065018,0.263742838887177,11,63.3
"307",67,133,24.2,11.1,24,"Feminino","Ativ.Remunerada","Personalizado",27.9,54.7,0.871658328909338,2.31369318903046,1.07296748074505,0.547482271840471,9,-1.44040149465866,1.04429461155307,0.900301253952664,1.56487417739725,9,54.9
"308",51.5,89.7,10.7,10,20,"Masculino","Ativ.Remunerada","Personalizado",18.1,49.8,-1.38269314328312,-0.760675493860273,-2.34843106820185,0.000331606463865015,13,-0.370323440786481,-1.01342876096529,-2.36282601797094,-0.158245703332307,13,66.1
"309",55.3,104.4,20,12.2,23,"Masculino","Estagio","Personalizado",22.9,52.6,-0.830013427519805,0.283047823425956,0.00853237662823757,1.09463293721708,9,-0.685614295945248,0.529863768423477,-0.764559599069584,0.826394228513155,9,62.8
"310",54,84.6,20.7,9.6,20,"Feminino","Ativ.Remunerada","Padrao",22.4,46.2,-1.01908806712304,-1.12278358353101,0.185938227314373,-0.198632271854901,9,-0.465866124167926,-1.01342876096529,-0.931045684371809,-1.42421132999076,9,65.1
"311",66.1,101.2,23.6,10.7,23,"Feminino","Estagio","Personalizado",23.1,51.5,0.740760501491711,0.055842747554124,0.920905323014077,0.348518393521705,12,0.73797168643828,0.529863768423477,-0.697965164948694,0.439571398145295,12,77.7
"312",57.9,114.7,15,13.2,23,"Feminino","Ativ.Remunerada","Personalizado",21.2,49,-0.451864148313328,1.01436416138842,-1.25865227112987,1.59204263301399,11,0.766634491452714,0.529863768423477,-1.33061228909715,-0.439571398145295,11,78
"313",70.8,144.6,19.2,7.8,23,"Masculino","Ativ.Remunerada","Personalizado",27.9,49.8,1.42433804467265,3.13731158906585,-0.19421716701306,-1.09396972428935,9,1.98958083873521,0.529863768423477,0.900301253952664,-0.158245703332307,9,90.8
"314",50.8,103.1,15.4,11.9,20,"Masculino","Ativ.Remunerada","Padrao",21.7,47.9,-1.48450256460794,0.190745761353024,-1.15727749930922,0.945410028478003,8,-1.11555637116175,-1.01342876096529,-1.16412620379492,-0.826394228513155,8,58.3
"315",53.9,78.6,16.6,9.1,20,"Masculino","Estagio","Padrao",27.1,51.1,-1.03363227016945,-1.54879310079069,-0.853153183847277,-0.447337119753358,14,1.32078205506509,-1.01342876096529,0.633923517469105,0.298908550738801,14,83.8
"316",64.3,108.7,16.8,9,20,"Masculino","Ativ.Remunerada","Padrao",25.7,50.5,0.478964846656459,0.58835464412873,-0.802465797936953,-0.49707808933305,10,-0.513637465858648,-1.01342876096529,0.167762478622875,0.087914279629059,10,64.6
"317",59.9,98.9,20.1,7.1,23,"Masculino","Estagio","Personalizado",26.2,47.7,-0.16098008738527,-0.107460900728755,0.0338760695834001,-1.44215651134719,5,-1.56460698305454,0.529863768423477,0.3342485639251,-0.896725652216401,5,53.6
"318",49.9,88.6,17.5,10.6,25,"Feminino","Estudante","Personalizado",22.4,49.8,-1.61540039202556,-0.838777238691215,-0.625059947250818,0.298777423942014,13,-0.886253931046282,1.55872545468265,-0.931045684371809,-0.158245703332307,13,60.7
"319",73,109.1,25.7,6.6,22,"Feminino","Estudante","Personalizado",31.8,50.4,1.74431051169351,0.616755278612709,1.45312287507248,-1.69086135924565,13,0.308029611221779,0.0154329252938882,2.19889271931002,0.0527485677774349,13,73.2
"320",61.9,96.2,21.2,12,22,"Feminino","Estagio","Personalizado",25.5,51.4,0.129903973542789,-0.299165183495614,0.312656692090184,0.995150998057694,12,1.13925095664035,0.0154329252938882,0.101168044501985,0.404405686293671,12,81.9
"321",64.4,120.5,13.1,11,20,"Masculino","Ativ.Remunerada","Padrao",23.6,49.2,0.493509049702863,1.42617336140611,-1.74018243727796,0.49774130226078,10,0.202932659502188,-1.01342876096529,-0.531479079646469,-0.369239974442047,10,72.1
"322",71.8,122.4,23.3,8.9,22,"Masculino","Estagio","Padrao",26.6,52.5,1.56978007513668,1.56107637520501,0.844874244148591,-0.546819058912741,12,-0.312997830757613,0.0154329252938882,0.46743743216688,0.791228516661531,12,66.7
"323",58.8,102.2,26.8,13.3,18,"Masculino","Ativ.Remunerada","Personalizado",27.9,54.3,-0.320966320895702,0.126844333764072,1.73190349757927,1.64178360259368,13,-0.00726124393698918,-2.04229044722447,0.900301253952664,1.42421132999076,13,69.9
"324",65.9,88.4,24.3,12.2,23,"Feminino","Ativ.Remunerada","Personalizado",25.7,50.5,0.711672095398907,-0.852977555933204,1.09831117370021,1.09463293721708,14,-0.513637465858648,0.529863768423477,0.167762478622875,0.087914279629059,14,64.6
"325",59,100.9,23.5,13.1,22,"Masculino","Estagio","Padrao",21.9,51.4,-0.291877914802896,0.0345422716911399,0.895561630058915,1.5423016634343,11,-1.23020759121948,0.0154329252938882,-1.09753176967403,0.404405686293671,11,57.1
"326",64.3,83.8,27.1,10.3,22,"Masculino","Ativ.Remunerada","Personalizado",25.2,46.3,0.478964846656459,-1.17958485249896,1.80793457644475,0.14955451520294,9,-0.542300270873081,0.0154329252938882,0.00127639332065018,-1.38904561813913,9,64.3
"327",57.5,103.1,18.8,13.3,20,"Feminino","Ativ.Remunerada","Personalizado",22.4,50.4,-0.51004096049894,0.190745761353024,-0.295591938833709,1.64178360259368,12,-1.6410411297597,-1.01342876096529,-0.931045684371809,0.0527485677774349,12,52.8
"328",71.1,104.5,15,8.6,22,"Masculino","Ativ.Remunerada","Personalizado",28.3,52.4,1.46797065381186,0.290147982046951,-1.25865227112987,-0.696041967651816,9,0.747525954776424,0.0154329252938882,1.03349012219444,0.756062804809907,9,77.8
"329",73.3,119.6,22.6,10.1,21,"Feminino","Ativ.Remunerada","Personalizado",30.4,57.8,1.78794312083272,1.36227193381716,0.667468393462455,0.0500725760435563,16,-0.00726124393698918,-0.4989979178357,1.73273168046379,2.65501124479758,16,69.9
